season,scoring_period_id,team_id,espn_player_id,player_name,lineup_slot_id,lineup_slot,position_id,espn_position,pro_team_id,injury_status,espn_status,acquisition_type,player_id,espn_id,nflverse_display_name,nflverse_position,nflverse_team,nflverse_status,pfr_id,pff_id,stat_season,stat_week,passing_yards,passing_tds,passing_int,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fumbles_lost,sacks,passing_long_td,rushing_two_point_conversion,receiving_two_point_conversion,receiving_long_td,kickoff_return_tds,punt_return_tds,rushing_long_td,passing_two_point_conversion,score_base,score_bonus,score_position,score_total,counts_for_score,fantasy_points
2025,4,6,4045163,Miles Sanders,20,BE,2,RB,6,NORMAL,NORMAL,ADD,00-0035243,4045163.0,Miles Sanders,RB,DAL,ACT,SandMi01,40555.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,6,4361577,Dyami Brown,20,BE,3,WR,30,NORMAL,NORMAL,ADD,00-0036626,4361577.0,Dyami Brown,WR,JAX,ACT,BrowDy00,77986.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,7,4595348,Malik Nabers,4,WR,3,WR,19,NORMAL,NORMAL,DRAFT,00-0039337,4595348.0,Malik Nabers,WR,NYG,ACT,NabeMa00,146759.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,True,4.0
2025,4,7,3925357,Calvin Ridley,20,BE,3,WR,10,NORMAL,NORMAL,DRAFT,00-0034837,3925357.0,Calvin Ridley,WR,TEN,ACT,RidlCa00,48262.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,False,0.0
2025,4,7,3916433,Jakobi Meyers,4,WR,3,WR,13,NORMAL,NORMAL,DRAFT,00-0034960,3916433.0,Jakobi Meyers,WR,LV,ACT,MeyeJa01,47468.0,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,True,7.0
2025,4,7,3121422,Terry McLaurin,21,IR,3,WR,28,NORMAL,NORMAL,DRAFT,00-0035659,3121422.0,Terry McLaurin,WR,WAS,ACT,McLaTe00,48229.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,7,4360248,Kyle Pitts Sr.,20,BE,4,TE,1,NORMAL,NORMAL,DRAFT,00-0036970,4360248.0,Kyle Pitts,TE,ATL,ACT,PittKy00,83964.0,,4.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,False,0.0
2025,4,7,4569987,Jaylen Warren,20,BE,2,RB,23,NORMAL,NORMAL,DRAFT,00-0037228,4569987.0,Jaylen Warren,RB,PIT,ACT,WarrJa01,98692.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,7,4035538,David Montgomery,23,FLEX,2,RB,8,NORMAL,NORMAL,DRAFT,00-0035685,4035538.0,David Montgomery,RB,DET,ACT,MontDa01,45719.0,,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,1.2000000000000002,True,1.2000000000000002
2025,4,7,4361579,Javonte Williams,2,RB,2,RB,6,NORMAL,NORMAL,DRAFT,00-0036997,4361579.0,Javonte Williams,RB,DAL,ACT,WillJa10,77803.0,,4.0,0.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,True,2.5
2025,4,7,4568490,RJ Harvey,20,BE,2,RB,7,NORMAL,NORMAL,DRAFT,00-0040730,4568490.0,RJ Harvey,RB,DEN,ACT,HarvRJ00,99622.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,7,4635008,Keon Coleman,20,BE,3,WR,2,NORMAL,NORMAL,DRAFT,00-0039901,4635008.0,Keon Coleman,WR,BUF,ACT,ColeKe02,144949.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,False,0.0
2025,4,7,3116365,Mark Andrews,6,TE,4,TE,33,NORMAL,NORMAL,DRAFT,00-0034753,3116365.0,Mark Andrews,TE,BAL,ACT,AndrMa00,47436.0,,4.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,True,10.0
2025,4,7,3128720,Nick Chubb,23,FLEX,2,RB,34,NORMAL,NORMAL,DRAFT,00-0034791,3128720.0,Nick Chubb,RB,HOU,ACT,ChubNi00,45783.0,,4.0,0.0,0.0,0.0,47.0,0.0,2.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,8.2,True,8.2
2025,4,7,4432577,C.J. Stroud,0,QB,1,TQB,34,NORMAL,NORMAL,ADD,00-0039163,4432577.0,C.J. Stroud,QB,HOU,ACT,StroCJ00,129759.0,,4.0,233.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,18.1,True,18.1
2025,4,8,4242335,Jonathan Taylor,2,RB,2,RB,11,NORMAL,NORMAL,DRAFT,00-0036223,4242335.0,Jonathan Taylor,RB,IND,ACT,TaylJo02,57488.0,,4.0,0.0,0.0,0.0,76.0,0.0,5.0,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.600000000000001,0.0,0.0,14.600000000000001,True,14.600000000000001
2025,4,8,4890973,Ashton Jeanty,23,FLEX,2,RB,13,NORMAL,NORMAL,DRAFT,00-0040122,4890973.0,Ashton Jeanty,RB,LV,ACT,JeanAs00,157196.0,,4.0,0.0,0.0,0.0,138.0,1.0,2.0,17.0,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,33.5,True,33.5
2025,4,8,4430539,Brenton Strange,20,BE,4,TE,30,NORMAL,NORMAL,DRAFT,00-0038935,4430539.0,Brenton Strange,TE,JAX,ACT,StraBr00,101694.0,,4.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,10.5,False,0.0
2025,4,8,4883647,Elic Ayomanor,4,WR,3,WR,10,NORMAL,NORMAL,ADD,00-0040170,4883647.0,Elic Ayomanor,WR,TEN,ACT,AyomEl00,157263.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,6.4,True,6.4
2025,4,8,3929645,Juwan Johnson,6,TE,4,TE,18,NORMAL,NORMAL,ADD,00-0036040,3929645.0,Juwan Johnson,TE,NO,ACT,JohnJu02,28305.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.800000000000001,0.0,0.0,5.800000000000001,True,5.800000000000001
2025,4,8,4429096,Blake Corum,20,BE,2,RB,14,NORMAL,NORMAL,ADD,00-0039738,4429096.0,Blake Corum,RB,LA,ACT,CoruBl00,129574.0,,4.0,0.0,0.0,0.0,21.0,0.0,2.0,-5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,3.5999999999999996,False,0.0
2025,4,8,4685472,Tetairoa McMillan,4,WR,3,WR,29,NORMAL,NORMAL,TRADE,00-0040124,4685472.0,Tetairoa McMillan,WR,CAR,ACT,McMiTe00,158735.0,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,62.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,10.2,True,10.2
2025,4,8,4426348,Jayden Daniels,20,BE,1,TQB,28,NORMAL,NORMAL,TRADE,00-0039910,4426348.0,Jayden Daniels,QB,WAS,ACT,DaniJa02,97993.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,8,4596448,Bucky Irving,23,FLEX,2,RB,27,NORMAL,NORMAL,TRADE,00-0039361,4596448.0,Bucky Irving,RB,TB,ACT,IrviBu00,144970.0,,4.0,0.0,0.0,0.0,63.0,0.0,5.0,102.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.5,1.0,0.0,26.5,True,26.5
2025,4,8,4689114,Jaxson Dart,0,QB,1,TQB,19,NORMAL,NORMAL,ADD,00-0040691,4689114.0,Jaxson Dart,QB,NYG,ACT,DartJa00,146409.0,,4.0,111.0,1.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,19.4,True,19.4
2025,4,8,4241389,CeeDee Lamb,21,IR,3,WR,6,NORMAL,NORMAL,TRADE,00-0036358,4241389.0,CeeDee Lamb,WR,DAL,ACT,LambCe00,61570.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,8,4430034,Xavier Legette,20,BE,3,WR,29,NORMAL,NORMAL,ADD,00-0039342,4430034.0,Xavier Legette,WR,CAR,ACT,LegeXa00,99197.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,8,4597500,Adonai Mitchell,20,BE,3,WR,11,NORMAL,NORMAL,ADD,00-0039890,4597500.0,Adonai Mitchell,WR,IND,ACT,MitcAd00,146712.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,96.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000001,0.0,0.0,10.600000000000001,False,0.0
2025,4,8,4685279,Jaydon Blue,20,BE,2,RB,6,NORMAL,NORMAL,ADD,00-0040586,4685279.0,Jaydon Blue,RB,DAL,ACT,BlueJa01,157303.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,9,4432665,Brock Bowers,6,TE,4,TE,13,NORMAL,NORMAL,DRAFT,00-0039338,4432665.0,Brock Bowers,TE,LV,ACT,BoweBr01,146715.0,,4.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,0.0,0.0,9.600000000000001,True,9.600000000000001
2025,4,9,16737,Mike Evans,20,BE,3,WR,27,NORMAL,NORMAL,DRAFT,00-0031408,16737.0,Mike Evans,WR,TB,ACT,EvanMi00,8642.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,9,4241416,Chuba Hubbard,2,RB,2,RB,29,NORMAL,NORMAL,DRAFT,00-0036555,4241416.0,Chuba Hubbard,RB,CAR,ACT,HubbCh01,57373.0,,4.0,0.0,0.0,0.0,49.0,0.0,3.0,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,9.9,True,9.9
2025,4,9,4373678,Khalil Shakir,4,WR,3,WR,2,NORMAL,NORMAL,DRAFT,00-0037261,4373678.0,Khalil Shakir,WR,BUF,ACT,ShakKh00,84140.0,,4.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,17.9,True,17.9
2025,4,9,2976212,Stefon Diggs,20,BE,3,WR,17,NORMAL,NORMAL,DRAFT,00-0031588,2976212.0,Stefon Diggs,WR,NE,ACT,DiggSt00,9579.0,,4.0,0.0,0.0,0.0,0.0,0.0,6.0,101.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,16.1,False,0.0
2025,4,9,3895856,Christian Kirk,20,BE,3,WR,34,NORMAL,NORMAL,DRAFT,00-0034775,3895856.0,Christian Kirk,WR,HOU,ACT,KirkCh01,47546.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,False,0.0
2025,4,9,4882093,Bhayshul Tuten,20,BE,2,RB,30,NORMAL,NORMAL,DRAFT,00-0040719,4882093.0,Bhayshul Tuten,RB,JAX,ACT,TuteBh00,150568.0,,4.0,0.0,0.0,0.0,14.0,0.0,1.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,3.2,False,0.0
2025,4,9,3046439,Hunter Henry,23,FLEX,4,TE,17,NORMAL,NORMAL,DRAFT,00-0033090,3046439.0,Hunter Henry,TE,NE,ACT,HenrHu00,10669.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,11.9,True,11.9
2025,4,9,4361432,Romeo Doubs,23,FLEX,3,WR,9,NORMAL,NORMAL,DRAFT,00-0037816,4361432.0,Romeo Doubs,WR,GB,ACT,DoubRo00,84329.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,16.9,True,16.9
2025,4,9,3917792,Daniel Jones,0,QB,1,TQB,11,NORMAL,NORMAL,ADD,00-0035710,3917792.0,Daniel Jones,QB,IND,ACT,JoneDa05,39395.0,,4.0,262.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,9.9,True,9.9
2025,4,9,4569587,Wan'Dale Robinson,20,BE,3,WR,19,NORMAL,NORMAL,TRADE,00-0038117,4569587.0,Wan'Dale Robinson,WR,NYG,ACT,RobiWa01,101735.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,4.4,False,0.0
2025,4,9,4597703,Tory Horton,20,BE,3,WR,26,NORMAL,NORMAL,TRADE,00-0040648,4597703.0,Tory Horton,WR,SEA,ACT,HortTo00,128232.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
2025,4,9,4431280,Troy Franklin,4,WR,3,WR,7,NORMAL,NORMAL,TRADE,00-0039868,4431280.0,Troy Franklin,WR,DEN,ACT,FranTr00,146567.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,4,10,4426502,Drake London,4,WR,3,WR,1,NORMAL,NORMAL,DRAFT,00-0037238,4426502.0,Drake London,WR,ATL,ACT,LondDr00,86519.0,,4.0,0.0,0.0,0.0,0.0,0.0,8.0,110.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,True,25.0
2025,4,10,3054850,Alvin Kamara,23,FLEX,2,RB,18,NORMAL,NORMAL,DRAFT,00-0033906,3054850.0,Alvin Kamara,RB,NO,ACT,KamaAl00,11822.0,,4.0,0.0,0.0,0.0,70.0,0.0,4.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,11.2,True,11.2
2025,4,10,4430737,Kyren Williams,2,RB,2,RB,14,NORMAL,NORMAL,DRAFT,00-0037840,4430737.0,Kyren Williams,RB,LA,ACT,WillKy02,97118.0,,4.0,0.0,0.0,0.0,77.0,0.0,3.0,17.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.399999999999999,0.0,0.0,10.399999999999999,True,10.399999999999999
2025,4,10,4040715,Jalen Hurts,0,QB,1,TQB,21,NORMAL,NORMAL,DRAFT,00-0036389,4040715.0,Jalen Hurts,QB,PHI,ACT,HurtJa00,40291.0,,4.0,130.0,2.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,19.2,True,19.2
2025,4,10,4241478,DeVonta Smith,4,WR,3,WR,21,NORMAL,NORMAL,DRAFT,00-0036912,4241478.0,DeVonta Smith,WR,PHI,ACT,SmitDe07,61100.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,4.9,True,4.9
2025,4,10,3916148,Tony Pollard,20,BE,2,RB,10,NORMAL,NORMAL,DRAFT,00-0035261,3916148.0,Tony Pollard,RB,TEN,ACT,PollTo00,27126.0,,4.0,0.0,0.0,0.0,64.0,0.0,3.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000001,0.0,0.0,10.600000000000001,False,0.0
2025,4,10,4685415,Travis Hunter,20,BE,3,WR,30,NORMAL,NORMAL,DRAFT,00-0040718,4685415.0,Travis Hunter,WR,JAX,ACT,HuntTr00,160766.0,,4.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,7.2,False,0.0
2025,4,10,4036133,T.J. Hockenson,6,TE,4,TE,16,NORMAL,NORMAL,DRAFT,00-0035229,4036133.0,T.J. Hockenson,TE,MIN,ACT,HockTJ00,40912.0,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,7.9,True,7.9
2025,4,10,4035687,Michael Pittman Jr.,23,FLEX,3,WR,11,NORMAL,NORMAL,DRAFT,00-0036252,4035687.0,Michael Pittman,WR,IND,ACT,PittMi01,29049.0,,4.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.100000000000001,0.0,0.0,15.100000000000001,True,15.100000000000001
2025,4,10,3886598,Jauan Jennings,20,BE,3,WR,25,NORMAL,NORMAL,DRAFT,00-0036259,3886598.0,Jauan Jennings,WR,SF,ACT,JennJa00,48027.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,6.4,False,0.0
2025,4,10,4429205,Jordan Addison,20,BE,3,WR,16,NORMAL,NORMAL,DRAFT,00-0038994,4429205.0,Jordan Addison,WR,MIN,EXE,AddiJo00,123000.0,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,114.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,15.4,False,0.0
2025,4,10,2577417,Dak Prescott,20,BE,1,TQB,6,NORMAL,NORMAL,DRAFT,00-0033077,2577417.0,Dak Prescott,QB,DAL,ACT,PresDa01,10769.0,,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,10,4431588,Ja'Tavion Sanders,20,BE,4,TE,29,NORMAL,NORMAL,ADD,00-0039356,4431588.0,Ja'Tavion Sanders,TE,CAR,ACT,SandJa01,144717.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,11,4047646,A.J. Brown,4,WR,3,WR,21,NORMAL,NORMAL,DRAFT,00-0035676,4047646.0,A.J. Brown,WR,PHI,ACT,BrowAJ00,48327.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,2.7,True,2.7
2025,4,11,4047365,Josh Jacobs,2,RB,2,RB,9,NORMAL,NORMAL,DRAFT,00-0035700,4047365.0,Josh Jacobs,RB,GB,ACT,JacoJo01,45953.0,,4.0,0.0,0.0,0.0,13.0,0.0,2.0,32.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,6.5,True,6.5
2025,4,11,4683062,Xavier Worthy,20,BE,3,WR,12,NORMAL,NORMAL,DRAFT,00-0039894,4683062.0,Xavier Worthy,WR,KC,ACT,WortXa00,144718.0,,4.0,0.0,0.0,0.0,38.0,0.0,5.0,83.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,17.1,False,0.0
2025,4,11,3139477,Patrick Mahomes,0,QB,1,TQB,12,NORMAL,NORMAL,DRAFT,00-0033873,3139477.0,Patrick Mahomes,QB,KC,ACT,MahoPa00,11765.0,,4.0,270.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,26.5,True,26.5
2025,4,11,3128429,Courtland Sutton,4,WR,3,WR,7,NORMAL,NORMAL,DRAFT,00-0034348,3128429.0,Courtland Sutton,WR,DEN,ACT,SuttCo00,48164.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,4,11,4426388,Jameson Williams,23,FLEX,3,WR,8,NORMAL,NORMAL,DRAFT,00-0037240,4426388.0,Jameson Williams,WR,DET,ACT,WillJa11,101701.0,,4.0,0.0,0.0,0.0,-3.0,0.0,2.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,5.7,True,5.7
2025,4,11,3042519,Aaron Jones Sr.,21,IR,2,RB,16,NORMAL,NORMAL,DRAFT,00-0033293,3042519.0,Aaron Jones,RB,MIN,RES,JoneAa00,11937.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0
2025,4,11,4575131,Jacory Croskey-Merritt,20,BE,2,RB,28,NORMAL,NORMAL,DRAFT,00-0040242,4575131.0,Jacory Croskey-Merritt,RB,WAS,ACT,CrosJa00,102382.0,,4.0,0.0,0.0,0.0,47.0,0.0,2.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,7.7,False,0.0
2025,4,11,4426385,Zach Charbonnet,20,BE,2,RB,26,NORMAL,NORMAL,DRAFT,00-0039165,4426385.0,Zach Charbonnet,RB,SEA,ACT,CharZa00,97630.0,,4.0,0.0,0.0,0.0,39.0,1.0,2.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,12.4,False,0.0
2025,4,11,4431459,Tyler Warren,6,TE,4,TE,11,NORMAL,NORMAL,DRAFT,00-0040128,4431459.0,Tyler Warren,TE,IND,ACT,WarrTy00,129798.0,,4.0,0.0,0.0,0.0,3.0,1.0,5.0,70.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,18.3,True,18.3
2025,4,11,4569173,Rhamondre Stevenson,20,BE,2,RB,17,NORMAL,NORMAL,DRAFT,00-0036875,4569173.0,Rhamondre Stevenson,RB,NE,ACT,StevRh00,98689.0,,4.0,0.0,0.0,0.0,38.0,0.0,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1000000000000005,0.0,0.0,5.1000000000000005,False,0.0
2025,4,11,4685278,Luther Burden III,20,BE,3,WR,3,NORMAL,NORMAL,DRAFT,00-0040735,4685278.0,Luther Burden III,WR,CHI,ACT,BurdLu00,157170.0,,4.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.6,False,0.0
2025,4,11,4241985,J.K. Dobbins,23,FLEX,2,RB,7,NORMAL,NORMAL,DRAFT,00-0036158,4241985.0,J.K. Dobbins,RB,DEN,ACT,DobbJK00,57366.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,4,11,3046779,Jared Goff,20,BE,1,TQB,8,NORMAL,NORMAL,ADD,00-0033106,3046779.0,Jared Goff,QB,DET,ACT,GoffJa00,10635.0,,4.0,168.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,False,0.0
2025,4,12,4696981,Cam Skattebo,23,FLEX,2,RB,19,NORMAL,NORMAL,DRAFT,00-0040715,4696981.0,Cam Skattebo,RB,NYG,ACT,SkatCa00,147787.0,,4.0,0.0,0.0,0.0,79.0,0.0,2.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,True,11.0
2025,4,12,4430807,Bijan Robinson,2,RB,2,RB,1,NORMAL,NORMAL,DRAFT,00-0038542,4430807.0,Bijan Robinson,RB,ATL,ACT,RobiBi01,123126.0,,4.0,0.0,0.0,0.0,75.0,1.0,4.0,106.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,28.1,True,28.1
